Name,Brand,Colors,Link,wish,review
Jordan 4 Retro Crimson,Jordan,"[(31, 27, 30, 69), (191, 24, 43, 16)]",https://kream.co.kr/products/47398 ,1157,72
New Balance 990v1 Made in USA Incense Macadamia Nut,New Balance,"[(218, 215, 210, 52), (178, 166, 153, 20), (54, 54, 54, 19)]",https://kream.co.kr/products/66887 ,1090,31
Burberry Vintage Check Suede Leather Sneakers Archive Beige,Burberry,"[(217, 215, 214, 61), (185, 164, 137, 14), (71, 67, 65, 10)]",https://kream.co.kr/products/67365 ,329,8
Nike x Sacai VaporWaffle String & Black Villain Red,Nike,"[(43, 36, 37, 30), (216, 213, 206, 29), (146, 128, 129, 11), (58, 134, 129, 10), (147, 180, 176, 8), (112, 59, 68, 8)]",https://kream.co.kr/products/26731 ,3900,1027
Adidas Yeezy Boost 350 V2 Black - Non-Reflective,Adidas,"[(58, 57, 61, 89)]",https://kream.co.kr/products/20809 ,2639,597
Nike x Supreme Shox Ride 2 SP White,Nike,"[(205, 204, 206, 85)]",https://kream.co.kr/products/67188 ,4274,151
Nike SB Dunk Low Pro Premium Mummy,Nike,"[(188, 185, 146, 74), (222, 220, 205, 20)]",https://kream.co.kr/products/43604 ,1969,104
Adidas Yeezy Boost 350 V2 Light,Adidas,"[(209, 205, 179, 91)]",https://kream.co.kr/products/39892 ,3751,162
Jordan 1 Retro High Obsidian UNC,Jordan,"[(218, 215, 210, 37), (29, 36, 60, 31), (58, 116, 163, 21)]",https://kream.co.kr/products/21809 ,6591,1064
Nike SB Dunk Low What The Paul,Nike,"[(44, 49, 52, 26), (185, 147, 97, 24), (213, 215, 216, 19), (168, 119, 35, 10), (187, 173, 163, 9)]",https://kream.co.kr/products/34689 ,1250,122
Jordan 1 x Travis Scott Retro Low OG SP Mocha,Jordan,"[(33, 28, 29, 44), (221, 213, 194, 34), (91, 70, 59, 16)]",https://kream.co.kr/products/21342 ,5681,1930
(W) Burberry Vintage Check Suede Leather Sneakers White Archive Beige,Burberry,"[(219, 217, 220, 56), (110, 93, 84, 20), (181, 163, 141, 18)]",https://kream.co.kr/products/71467 ,174,2
Jordan 6 x Travis Scott Retro Olive,Jordan,"[(59, 58, 52, 50), (196, 190, 172, 13), (143, 134, 117, 11), (104, 96, 83, 11)]",https://kream.co.kr/products/22401 ,2829,570
Adidas x Wales Bonner Samba Collegiate Orange,Adidas,"[(182, 54, 52, 46), (226, 211, 192, 18), (167, 115, 87, 16), (185, 141, 112, 14)]",https://kream.co.kr/products/65689 ,5331,19
Nike x Undercover Overbreak SP Overcast,Nike,"[(213, 204, 187, 78)]",https://kream.co.kr/products/30052 ,4869,554
Nike x Travis Scott Air Max 270 React Cactus Trails,Nike,"[(154, 133, 90, 56), (182, 173, 151, 13), (97, 87, 66, 9)]",https://kream.co.kr/products/23647 ,4023,798
Hermes Izmir Sandal Calfskin & Noir,Hermes,"[(46, 45, 45, 75), (87, 87, 87, 11)]",https://kream.co.kr/products/56047 ,498,16
Maison Mihara Yasuhiro Blakey OG Sole Broken Suede Low-top Sneakers Black,Mihara Yasuhiro,"[(23, 21, 23, 50), (204, 201, 206, 40)]",https://kream.co.kr/products/75189 ,130,7
Jordan 2 x Off-White Retro Low SP White and Varsity Red,Jordan,"[(224, 220, 215, 50), (213, 191, 156, 22)]",https://kream.co.kr/products/44652 ,2003,129
New Balance x Thisisneverthat 1906R 2022 Downtown Run,New Balance,"[(140, 141, 144, 55), (191, 177, 153, 10), (81, 81, 85, 9)]",https://kream.co.kr/products/71972 ,3042,48
Jordan 1 Mid Chicago Black Toe,Jordan,"[(91, 33, 45, 43), (168, 168, 177, 17), (211, 209, 215, 14), (31, 27, 30, 11), (160, 67, 78, 8)]",https://kream.co.kr/products/23851 ,7413,727
Jordan 3 x Fragment Retro SP White Black,Jordan,"[(210, 209, 214, 72), (36, 36, 36, 23)]",https://kream.co.kr/products/25490 ,3931,675
(W) Jordan 3 x A Ma Maniere Retro SP,Jordan,"[(207, 202, 199, 58), (127, 116, 107, 16), (70, 57, 55, 10)]",https://kream.co.kr/products/31763 ,1115,157
Jordan 4 x Union Retro Off Noir,Jordan,"[(29, 30, 32, 39), (195, 177, 130, 34)]",https://kream.co.kr/products/25061 ,2087,463
(GS) Jordan 1 Low Black Particle Grey,Jordan,"[(44, 43, 44, 42), (219, 219, 219, 41)]",https://kream.co.kr/products/36334 ,11000,171
Balenciaga Speed Trainer Black White 2021/2022,Balenciaga,"[(28, 26, 25, 72), (235, 234, 234, 26)]",https://kream.co.kr/products/30753 ,1870,169
Jordan 1 Low Gym Red White,Jordan,"[(122, 20, 30, 44), (223, 220, 224, 43)]",https://kream.co.kr/products/23587 ,6583,323
Nike x Off-White Dunk Low Pine Green,Nike,"[(42, 87, 59, 44), (212, 201, 195, 40)]",https://kream.co.kr/products/23211 ,4731,1083
Adidas Yeezy Boost 350 V2 Zebra 2022,Adidas,"[(202, 208, 206, 77)]",https://kream.co.kr/products/57455 ,2993,78
(GS) Jordan 1 Low Light Smoke Grey,Jordan,"[(202, 201, 205, 54), (46, 46, 48, 21), (159, 159, 162, 13)]",https://kream.co.kr/products/26020 ,19000,284
(PS) Jordan 1 x Travis Scott Retro Low OG SP Sail and Ridgerock,Jordan,"[(194, 187, 167, 56), (64, 57, 48, 22), (224, 222, 216, 8), (116, 110, 99, 8)]",https://kream.co.kr/products/70256 ,1155,68
Jordan 5 x Off-White Retro SP Black Muslin,Jordan,"[(72, 73, 73, 59), (22, 23, 23, 17), (136, 127, 103, 9)]",https://kream.co.kr/products/23477 ,1886,616
Hermes Izmir Sandal Calfskin & Gold,Hermes,"[(160, 89, 42, 57), (57, 39, 28, 31)]",https://kream.co.kr/products/57553 ,263,6
Nike Kobe 5 Protro Bruce Lee,Nike,"[(26, 22, 22, 45), (220, 138, 21, 44)]",https://kream.co.kr/products/25793 ,640,70
Adidas Yeezy 700 V3 Alvah,Adidas,"[(37, 37, 36, 90), (8, 9, 8, 8)]",https://kream.co.kr/products/23476 ,1477,71
Crocs x Salehe Bembury Pollex Clog Stratus,Crocs,"[(220, 217, 205, 85)]",https://kream.co.kr/products/62430 ,2407,62
Nike x Off-White Dunk Low University Red,Nike,"[(222, 23, 41, 48), (226, 216, 214, 37)]",https://kream.co.kr/products/23213 ,2144,542
Nike SB Dunk Low Pro Blue Chill,Nike,"[(132, 178, 204, 46), (220, 218, 217, 26), (203, 91, 37, 10)]",https://kream.co.kr/products/29072 ,1808,83
Jordan 1 Retro High OG Bloodline,Jordan,"[(43, 38, 39, 48), (227, 224, 225, 36), (97, 32, 43, 8)]",https://kream.co.kr/products/22885 ,6158,710
Dior B23 High Dior Oblique White & Black,Dior,"[(221, 220, 219, 60), (127, 126, 128, 16), (70, 68, 70, 9), (172, 171, 174, 9)]",https://kream.co.kr/products/24846 ,2237,352
Maison Mihara Yasuhiro Blakey OG Sole Canvas Low-top Sneakers White,Mihara Yasuhiro,"[(225, 230, 228, 78), (50, 49, 51, 19)]",https://kream.co.kr/products/46177 ,1773,81
New Balance x Auralee 2002R Yellow Beige,New Balance,"[(182, 176, 138, 73)]",https://kream.co.kr/products/73722 ,690,9
Nike x Sacai x Jean Paul Gaultier VaporWaffle Sesame Blue Void,Nike,"[(186, 133, 44, 35), (51, 58, 78, 25), (182, 169, 151, 17), (194, 194, 199, 15)]",https://kream.co.kr/products/41579 ,1236,72
Adidas Yeezy Foam RNNR MXT Moon Gray,Adidas,"[(213, 207, 191, 47), (125, 129, 141, 30)]",https://kream.co.kr/products/31940 ,1572,223
Jordan 1 Retro Royal 2017,Jordan,"[(34, 35, 37, 47), (18, 83, 138, 26), (217, 217, 221, 18)]",https://kream.co.kr/products/9886 ,1605,218
Louis Vuitton x Nike Air Force 1 Low by Virgil Abloh White Team Royal,Louis Vuitton,"[(25, 62, 127, 54), (206, 217, 235, 41)]",https://kream.co.kr/products/65487 ,1228,34
New Balance 990v3 Made in USA Raw Amethyst,New Balance,"[(161, 144, 156, 55), (34, 34, 41, 23), (205, 194, 176, 12)]",https://kream.co.kr/products/69264 ,417,11
Jordan 1 Retro High OG Bred Banned 2016,Jordan,"[(40, 38, 39, 43), (151, 46, 49, 21), (226, 224, 226, 18), (204, 67, 70, 8)]",https://kream.co.kr/products/7658 ,2331,475
New Balance x Malbon 997 Golf Grey,New Balance,"[(146, 146, 145, 81), (206, 206, 206, 9)]",https://kream.co.kr/products/45403 ,439,6
New Balance 990vs1 Made in USA Grey,New Balance,"[(95, 102, 115, 51), (209, 214, 221, 30), (30, 28, 36, 11)]",https://kream.co.kr/products/35272 ,1392,30
Jordan 4 Retro Bred 2019,Jordan,"[(16, 16, 20, 65), (174, 171, 175, 21)]",https://kream.co.kr/products/20418 ,1665,207
(W) Chanel Sandals Grained Calfskin & Black,Chanel,"[(35, 35, 36, 80), (73, 72, 74, 10)]",https://kream.co.kr/products/54869 ,1181,8
Adidas Yeezy 500 Utility Black,Adidas,"[(45, 45, 45, 83)]",https://kream.co.kr/products/15805 ,2641,359
Balenciaga x Crocs Rubber Boot Black,Balenciaga,"[(44, 46, 49, 93)]",https://kream.co.kr/products/51383 ,347,86
(W) Saint Laurent Court Classic SL/06 Sneakers White Black,Saint Laurent,"[(214, 209, 202, 81), (194, 181, 155, 11)]",https://kream.co.kr/products/28206 ,141,1
Adidas Yeezy Boost 350 V2 Israfil,Adidas,"[(188, 182, 174, 50), (139, 145, 146, 22), (117, 128, 130, 12)]",https://kream.co.kr/products/25011 ,1640,95
Nike x Sacai LDWaffle White Nylon,Nike,"[(214, 214, 212, 95)]",https://kream.co.kr/products/23600 ,4471,392
Jordan 1 x Union Retro High Blue Toe,Jordan,"[(239, 232, 221, 36), (26, 64, 107, 36), (35, 21, 22, 12), (148, 43, 47, 8)]",https://kream.co.kr/products/17629 ,2312,281
Asics Gel-Kayano 14 Monaco Blue Black,Asics,"[(202, 200, 201, 42), (20, 24, 47, 34)]",https://kream.co.kr/products/41153 ,2962,62
Jordan 6 Retro Infrared 2019,Jordan,"[(18, 18, 22, 75)]",https://kream.co.kr/products/19253 ,1042,132
Maison Mihara Yasuhiro Blakey OG Sole OH Canvas Low-top Sneakers Black,Mihara Yasuhiro,"[(218, 215, 218, 55), (36, 32, 30, 39)]",https://kream.co.kr/products/75964 ,468,7
Converse x Feng Chen Wang Chuck 70 2-in-1 Natural Ivory Black,Converse,"[(207, 205, 203, 68), (32, 33, 36, 26)]",https://kream.co.kr/products/26037 ,6580,403
New Balance x Stone Island x Tokyo Design Studio FuelCell RC Elite v2,New Balance,"[(214, 217, 210, 90)]",https://kream.co.kr/products/42785 ,2695,75
Asics x Andersson Bell Gel-1090 Glacier Grey Silver,Asics,"[(186, 185, 191, 60), (42, 42, 48, 25)]",https://kream.co.kr/products/31704 ,6095,310
Adidas Yeezy Boost 350 V2 Cloud White - Non-Reflective,Adidas,"[(225, 227, 229, 92)]",https://kream.co.kr/products/22102 ,3133,228
Jordan 1 Retro High Not for Resale Varsity Red,Jordan,"[(30, 29, 30, 41), (230, 227, 223, 38), (133, 58, 64, 8)]",https://kream.co.kr/products/17496 ,2999,269
Prada Chocolate Brushed Leather Loafers Black,Prada,"[(28, 26, 29, 59), (108, 104, 102, 24)]",https://kream.co.kr/products/53946 ,1481,44
Asics x Vivienne Westwood Gel-Kayano 26 Birch White,Asics,"[(224, 222, 222, 86)]",https://kream.co.kr/products/25724 ,2978,111
Adidas Yeezy 700 V3 Arzareth,Adidas,"[(217, 221, 224, 42), (104, 139, 180, 17), (147, 176, 210, 15), (50, 112, 194, 9)]",https://kream.co.kr/products/25344 ,901,47
Nike Moon Racer Monarch,Nike,"[(178, 110, 57, 45), (230, 226, 216, 38)]",https://kream.co.kr/products/17378 ,2764,225
Jordan 11 Retro Space Jam 2016,Jordan,"[(24, 24, 25, 58), (211, 214, 220, 23)]",https://kream.co.kr/products/8263 ,697,98
Louis Vuitton LV Trainer Sneakers Black,Louis Vuitton,"[(222, 226, 229, 52), (36, 37, 41, 41)]",https://kream.co.kr/products/66168 ,392,12
Golden Goose Superstar White Ice Green Tab Sneakers,Golden Goose,"[(221, 209, 194, 62), (188, 163, 133, 13), (178, 165, 153, 9)]",https://kream.co.kr/products/51099 ,213,0
Dior B23 Low Dior Oblique White & Black,Dior,"[(221, 221, 218, 67), (66, 67, 66, 12), (138, 140, 138, 10), (172, 174, 175, 8)]",https://kream.co.kr/products/24850 ,2807,167
Salomon RX Snow Moc 2 ADV Kangaroo,Salomon,"[(36, 35, 34, 47), (125, 94, 57, 26), (170, 132, 84, 13)]",https://kream.co.kr/products/43405 ,2429,38
Alexander McQueen Oversized Sneakers White,Alexander McQueen,"[(229, 230, 230, 97)]",https://kream.co.kr/products/29440 ,353,33
Adidas x Human Made Adimatic Brown,Adidas,"[(214, 204, 185, 44), (90, 77, 44, 37), (230, 231, 231, 8)]",https://kream.co.kr/products/70259 ,3055,18
Nike x Off-White Dunk Low The 50 - Lot 49,Nike,"[(194, 198, 195, 72), (230, 230, 224, 16)]",https://kream.co.kr/products/39173 ,2578,78
Jordan 4 Retro Taupe Haze,Jordan,"[(41, 36, 37, 43), (109, 87, 80, 21), (146, 121, 112, 19), (208, 202, 198, 14)]",https://kream.co.kr/products/28722 ,1272,164
Jordan 1 x Trophy Room Retro High OG SP Chicago,Jordan,"[(204, 197, 191, 39), (115, 28, 41, 28), (25, 14, 15, 19)]",https://kream.co.kr/products/29523 ,1644,117
Nike Kobe 5 Protro Big Stage,Nike,"[(212, 214, 219, 77), (150, 124, 76, 12)]",https://kream.co.kr/products/25263 ,570,23
Adidas Yeezy Boost 350 V2 Yecheil - Non-Reflective,Adidas,"[(33, 33, 40, 74), (74, 47, 58, 8)]",https://kream.co.kr/products/23202 ,937,201
Adidas Yeezy 500 Blush 2018,Adidas,"[(204, 197, 180, 81)]",https://kream.co.kr/products/14015 ,1534,326
Maison Mihara Yasuhiro Peterson OG Sole Canvas Low-top Sneakers Black,Mihara Yasuhiro,"[(227, 219, 194, 45), (32, 32, 31, 45)]",https://kream.co.kr/products/72013 ,511,21
Balenciaga Runner Sneakers Monocolor White,Balenciaga,"[(204, 203, 200, 89)]",https://kream.co.kr/products/71183 ,174,22
Balenciaga Runner Sneakers Monocolor Black,Balenciaga,"[(35, 32, 36, 81)]",https://kream.co.kr/products/48581 ,138,3
New Balance x Aime Leon Dore 993 Made in USA Taupe,New Balance,"[(32, 31, 38, 42), (175, 173, 168, 39), (51, 62, 115, 8)]",https://kream.co.kr/products/45193 ,1343,46
Nike Dunk Low SP University Red,Nike,"[(165, 21, 43, 48), (228, 222, 223, 39)]",https://kream.co.kr/products/23997 ,6393,373
Nike Daybreak SP Black Metallic Silver,Nike,"[(143, 143, 142, 47), (228, 227, 222, 22), (41, 41, 40, 22)]",https://kream.co.kr/products/21582 ,2869,179
Jordan 3 Retro OG Black Cement 2018,Jordan,"[(40, 40, 41, 47), (209, 209, 212, 26), (124, 121, 125, 11)]",https://kream.co.kr/products/14042 ,682,161
Louis Vuitton LV Trainer Sneakers Red,Louis Vuitton,"[(215, 213, 213, 54), (157, 17, 23, 41)]",https://kream.co.kr/products/77690 ,138,9
Jordan 11 Adapt (KR Charger),Jordan,"[(215, 215, 217, 67), (127, 135, 153, 13), (47, 49, 57, 8)]",https://kream.co.kr/products/27801 ,397,46
Nike Kobe 5 Protro Alternate Bruce Lee,Nike,"[(192, 194, 194, 49), (19, 20, 20, 35), (234, 233, 233, 10)]",https://kream.co.kr/products/26260 ,449,38
Adidas Yeezy Boost 350 V2 Synth - Non-Reflective,Adidas,"[(215, 194, 182, 83)]",https://kream.co.kr/products/21000 ,508,34
Dior B27 Low-Top Sneakers Gray,Dior,"[(178, 178, 176, 65), (70, 51, 44, 13), (225, 225, 225, 10)]",https://kream.co.kr/products/28069 ,1123,88
Jordan 1 x Dior Low OG,Jordan,"[(198, 196, 193, 75), (46, 44, 46, 8), (118, 133, 151, 8)]",https://kream.co.kr/products/23811 ,5234,345
Jordan 1 Retro High Homage To Home (Non-Numbered),Jordan,"[(39, 36, 37, 47), (149, 45, 54, 27), (236, 232, 237, 17)]",https://kream.co.kr/products/15132 ,870,62
Alexander McQueen Oversized Sneakers Clear Sole White Black,Alexander McQueen,"[(228, 228, 225, 64), (183, 184, 177, 12), (158, 157, 148, 10), (45, 44, 47, 8)]",https://kream.co.kr/products/39592 ,110,6
Nike x Gundam SB Dunk High Pro QS Unicorn RX-0,Nike,"[(216, 212, 219, 59), (202, 121, 43, 17), (42, 41, 53, 17)]",https://kream.co.kr/products/41548 ,1188,48
(GS) Jordan 1 Retro High OG Bred Banned 2016,Jordan,"[(42, 39, 39, 43), (140, 33, 46, 24), (230, 226, 229, 20)]",https://kream.co.kr/products/7661 ,412,35
Louis Vuitton LV Trainer Sneakers Green,Louis Vuitton,"[(224, 225, 224, 54), (10, 129, 67, 40)]",https://kream.co.kr/products/80826 ,50,5
Maison Margiela Calfskin Replica Sneakers Black,Maison Margiela,"[(33, 32, 32, 62), (189, 156, 121, 27)]",https://kream.co.kr/products/46202 ,179,3
Maison Mihara Yasuhiro Blakey OG Sole Canvas High-top Sneakers Black,Mihara Yasuhiro,"[(16, 14, 14, 46), (215, 214, 218, 41), (61, 49, 45, 8)]",https://kream.co.kr/products/67225 ,127,4
Balenciaga x Adidas Triple S Sneakers White Black,Balenciaga,"[(215, 213, 205, 66), (63, 59, 56, 19)]",https://kream.co.kr/products/63845 ,283,10
Nike x Matthew M Williams Zoom 004 Rust Factor,Nike,"[(54, 31, 26, 42), (160, 52, 39, 18), (207, 71, 50, 16), (119, 42, 33, 14)]",https://kream.co.kr/products/33634 ,555,58
Nike x Stussy Air Zoom Spiridon Cage 2 Pure Platinum,Nike,"[(35, 36, 42, 41), (218, 219, 224, 29), (131, 130, 135, 10)]",https://kream.co.kr/products/23704 ,2542,178
(W) Hermes Bouncing Sneakers Parachute Fabric Suede Goatskin & Noir,Hermes,"[(37, 36, 36, 61), (180, 179, 174, 28)]",https://kream.co.kr/products/61607 ,81,0
New Balance x Aime Leon Dore 1300 Dusty Pink,New Balance,"[(152, 95, 107, 58), (198, 190, 155, 17), (31, 39, 47, 15)]",https://kream.co.kr/products/25956 ,3396,79
Maison Mihara Yasuhiro Blakey VL OG Sole Canvas Low-top Sneakers White,Mihara Yasuhiro,"[(222, 221, 211, 73), (52, 48, 51, 18)]",https://kream.co.kr/products/67228 ,626,27
Nike x Matthew M Williams Zoom 004 Stone,Nike,"[(182, 177, 164, 62), (50, 46, 38, 11), (117, 110, 98, 11), (227, 225, 216, 8)]",https://kream.co.kr/products/27644 ,2581,484
Vans x Imran Potato Knu-Skool VR3 LX Black White,Vans,"[(207, 214, 213, 55), (18, 20, 22, 42)]",https://kream.co.kr/products/62448 ,1474,28
Jordan 4 Retro University Blue,Jordan,"[(152, 170, 198, 60), (35, 41, 51, 19), (221, 225, 227, 11)]",https://kream.co.kr/products/33001 ,1373,157
Nike Air Max 97 G Silver Bullet,Nike,"[(133, 135, 136, 46), (226, 226, 229, 24), (33, 33, 33, 16)]",https://kream.co.kr/products/23445 ,1258,54
(W) Chanel Loafers Lambskin & Gold Black,Chanel,"[(42, 42, 42, 80)]",https://kream.co.kr/products/59346 ,458,0
Golden Goose Superstar White Electric Blue Silver Tab Sneakers,Golden Goose,"[(222, 213, 204, 67), (237, 236, 236, 10), (189, 173, 156, 8)]",https://kream.co.kr/products/56032 ,118,0
Maison Mihara Yasuhiro Peterson OD OG Sole Canvas Low-top Sneakers Black,Mihara Yasuhiro,"[(36, 31, 34, 51), (139, 150, 161, 21), (162, 168, 176, 12)]",https://kream.co.kr/products/71265 ,40,1
(W) Hermes Royal Loafers Goatskin & Permabrass Noir,Hermes,"[(29, 29, 29, 85), (63, 62, 62, 8)]",https://kream.co.kr/products/54804 ,253,1
Maison Mihara Yasuhiro Peterson OG Sole Paraffin Leather Low-top Sneakers Black,Mihara Yasuhiro,"[(80, 84, 86, 42), (231, 225, 196, 42)]",https://kream.co.kr/products/70205 ,212,7
Jordan 4 Golf White Cement,Jordan,"[(225, 225, 225, 58), (49, 49, 51, 19), (176, 176, 176, 10)]",https://kream.co.kr/products/30073 ,269,11
Nike SB Dunk Low Pro Night of Mischief Halloween,Nike,"[(21, 21, 26, 67), (241, 101, 49, 11)]",https://kream.co.kr/products/22562 ,437,39
(GS) Jordan 11 Retro Concord 2018,Jordan,"[(232, 234, 238, 61), (38, 39, 43, 25)]",https://kream.co.kr/products/17990 ,674,50
Hermes Bouncing Sneakers Parachute Fabric Suede Goatskin & Blanc,Hermes,"[(174, 175, 170, 82), (35, 32, 33, 8)]",https://kream.co.kr/products/68673 ,77,0
Maison Mihara Yasuhiro Baker OG Sole OD Canvas Low-top Sneakers Black,Mihara Yasuhiro,"[(24, 24, 25, 51), (232, 228, 189, 43)]",https://kream.co.kr/products/66137 ,242,3
Hermes Depart Sneakers knit calfskin & Marine Blanc,Hermes,"[(204, 201, 196, 63), (34, 31, 44, 24), (199, 54, 23, 8)]",https://kream.co.kr/products/62919 ,68,1
Balenciaga Runner Sneakers Blue White,Balenciaga,"[(184, 182, 180, 66), (23, 73, 117, 21)]",https://kream.co.kr/products/40663 ,968,137
New Balance x Aime Leon Dore 993 Made in USA Brown,New Balance,"[(40, 37, 37, 56), (85, 59, 54, 21), (107, 78, 72, 16)]",https://kream.co.kr/products/45192 ,714,25
Jordan 4 Retro Cool Grey 2019,Jordan,"[(97, 98, 100, 57), (39, 39, 40, 16), (209, 205, 203, 15), (148, 147, 147, 9)]",https://kream.co.kr/products/21482 ,853,112
Reebok x Maison Margiela Club C TL White,Reebok,"[(207, 212, 222, 91)]",https://kream.co.kr/products/31420 ,1129,24
Adidas Yeezy Boost 700 Inertia,Adidas,"[(110, 117, 124, 58), (213, 197, 186, 13), (164, 170, 175, 9), (179, 194, 202, 8)]",https://kream.co.kr/products/19596 ,713,116
Nike x Off-White Air Presto White,Nike,"[(222, 224, 227, 91)]",https://kream.co.kr/products/16150 ,1285,197
New Balance 990v3 Made in USA Olive,New Balance,"[(200, 195, 190, 49), (56, 54, 53, 21), (107, 102, 95, 9)]",https://kream.co.kr/products/77493 ,310,7
Nike x Stranger Things Tailwind 79 Independence Day Pack,Nike,"[(221, 217, 210, 72), (197, 25, 37, 11)]",https://kream.co.kr/products/21248 ,580,38
Jordan 1 Retro All Star 2017 Chameleon,Jordan,"[(47, 51, 55, 49), (221, 220, 223, 35)]",https://kream.co.kr/products/9629 ,388,24
Golden Goose Purestar All-White Sneakers,Golden Goose,"[(224, 224, 224, 98)]",https://kream.co.kr/products/35689 ,90,2
Maison Mihara Yasuhiro Blakey VL OG Sole Leather Low-top Sneakers Black,Mihara Yasuhiro,"[(218, 205, 172, 46), (35, 31, 29, 44)]",https://kream.co.kr/products/68954 ,233,12
Maison Mihara Yasuhiro Baker OG Sole OD Canvas Low-top Sneakers Green,Mihara Yasuhiro,"[(202, 206, 146, 48), (110, 110, 83, 15), (147, 155, 125, 11), (52, 49, 35, 8), (136, 134, 105, 8)]",https://kream.co.kr/products/50869 ,61,1
Nike Air Force 1 '07 LV8 Dusty Blue,Nike,"[(204, 205, 201, 48), (103, 124, 162, 21), (142, 161, 189, 19)]",https://kream.co.kr/products/31764 ,3472,55
Jordan 1 Retro High OG Black White 2014,Jordan,"[(21, 21, 21, 47), (196, 196, 197, 42)]",https://kream.co.kr/products/4639 ,3731,673
Louis Vuitton LV Trainer Sneakers Beige,Louis Vuitton,"[(217, 220, 221, 64), (180, 176, 167, 19), (151, 147, 139, 14)]",https://kream.co.kr/products/58798 ,242,6
(W) Chanel Ballerina Flat Lambskin & Ivory Black,Chanel,"[(227, 225, 211, 80), (53, 51, 55, 14)]",https://kream.co.kr/products/55000 ,366,1
Maison Mihara Yasuhiro Herbie OG Sole Canvas Low-top Sneakers Black,Mihara Yasuhiro,"[(20, 19, 19, 46), (215, 209, 207, 42)]",https://kream.co.kr/products/76789 ,78,3
Maison Mihara Yasuhiro Blakey OG STC Sole Chenile Embroidery Low-top Sneakers White,Mihara Yasuhiro,"[(235, 235, 233, 82), (55, 50, 46, 15)]",https://kream.co.kr/products/46179 ,323,9
New Balance 1400 Made in USA Navy,New Balance,"[(25, 31, 42, 55), (193, 198, 201, 35)]",https://kream.co.kr/products/23887 ,1759,55
Alexander McQueen Tread Slick Lace Up Black White,Alexander McQueen,"[(229, 228, 227, 69), (22, 22, 22, 26)]",https://kream.co.kr/products/29439 ,293,15
Nike x Comme des Garcons Homme Plus Air Foamposite One Black,Nike,"[(23, 23, 23, 75)]",https://kream.co.kr/products/44342 ,1166,39
(W) Jordan 1 Low Guava Ice,Jordan,"[(220, 209, 190, 49), (18, 18, 17, 47)]",https://kream.co.kr/products/25662 ,2243,26
Nike Air Max 98 Gundam 2018,Nike,"[(228, 229, 233, 38), (43, 46, 58, 37), (22, 77, 135, 10)]",https://kream.co.kr/products/13723 ,545,98
Hermes Chypre Sandal Woolskin & Beige Gobi,Hermes,"[(146, 94, 38, 60), (30, 20, 14, 16), (181, 137, 75, 12)]",https://kream.co.kr/products/73800 ,35,3
Hermes Chypre Sandal Calfskin & Noir,Hermes,"[(38, 38, 38, 76), (67, 68, 67, 13)]",https://kream.co.kr/products/57204 ,144,5
Hermes Bouncing Sneakers Mesh Suede Goatskin & Multicolore Beige,Hermes,"[(189, 187, 182, 53), (58, 51, 40, 11), (171, 41, 27, 11), (121, 114, 104, 8)]",https://kream.co.kr/products/56048 ,101,3
Maison Mihara Yasuhiro x Bed J.W. Ford Hank Low-top Sneakers Black,Mihara Yasuhiro,"[(26, 25, 25, 88)]",https://kream.co.kr/products/60633 ,97,1
New Balance x Levi's 990v3 Grey (Levi's Tag),New Balance,"[(153, 155, 155, 63), (220, 223, 224, 21)]",https://kream.co.kr/products/40728 ,424,16
New Balance 990v2 Made in USA Black,New Balance,"[(26, 22, 24, 54), (176, 171, 172, 29), (113, 108, 107, 10)]",https://kream.co.kr/products/38742 ,218,4
Reebok x Maison Margiela Classic Leather Tabi Shoes Black,Reebok,"[(39, 38, 40, 85)]",https://kream.co.kr/products/30440 ,556,18
(GS) Jordan 1 Low Light Arctic Pink,Jordan,"[(222, 210, 216, 58), (39, 36, 38, 31)]",https://kream.co.kr/products/26032 ,3619,29
Jordan 4 Retro SE Neon 95,Jordan,"[(52, 51, 54, 45), (146, 145, 148, 18), (206, 211, 190, 14), (119, 119, 121, 8)]",https://kream.co.kr/products/23640 ,328,35
Maison Mihara Yasuhiro Peterson OG Sole Canvas Low-top Sneakers Orange,Mihara Yasuhiro,"[(224, 210, 181, 43), (203, 48, 43, 36), (69, 43, 27, 10)]",https://kream.co.kr/products/74098 ,168,6
Maison Margiela Slip-On Tabi Shoes Black,Maison Margiela,"[(27, 27, 27, 66), (97, 94, 93, 17)]",https://kream.co.kr/products/67176 ,37,2
(W) Dior Walk'N'Dior Sneakers Oblique Gray,Dior,"[(222, 221, 214, 75), (144, 143, 141, 9)]",https://kream.co.kr/products/24857 ,1612,22
Nike Air Max Scorpion Flyknit Black Anthracite,Nike,"[(33, 32, 36, 79)]",https://kream.co.kr/products/83003 ,62,1
Maison Mihara Yasuhiro Wayne OG Sole Leather Low-top Sneakers Beige,Mihara Yasuhiro,"[(237, 235, 234, 57), (202, 179, 149, 22), (225, 203, 179, 14)]",https://kream.co.kr/products/47035 ,162,6
Adidas x BAPE Superstar 80s White Black,Adidas,"[(212, 214, 214, 82), (38, 40, 44, 14)]",https://kream.co.kr/products/30602 ,2652,29
Jordan 4 Retro Motorsports Alternate,Jordan,"[(42, 41, 44, 66), (189, 191, 193, 22)]",https://kream.co.kr/products/10528 ,189,5
